drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
D01ZRI,T80975,D07PNT,10433653,CCN1CCC(CC1)NC2=CC3=C(C=C2)NC(=O)C3=C(C4=CC(=CC=C4)F)C5=NC=C(N5)C
D01ZRI,T80975,D07HRU,9549295,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl
D01ZRI,T80975,D0ZI5A,11236560,CC1=C(C2=C(O1)C=C(C=C2)OC3=C4C=CC(=CC4=NC=C3)OCCN5CCOCC5)C(=O)NC
D01ZRI,T80975,D0GM6E,86278317,COCCNC(=O)OCC(COC(=O)NCCOC)OCCCC(=O)NCCNC(=O)CCN1C(=O)CC(C1=O)SCC(C(=O)O)N
D01ZRI,T80975,D09ETH,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
D01ZRI,T80975,D0N8RV,9868037,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F
D01ZRI,T80975,D0T2ER,24767976,CC1=C(C=C(C=C1)OC2=NN3C=C(N=C3C=C2)NC(=O)C4CC4)NC(=O)C5=CC(=NN5C)C
D01ZRI,T80975,D0CY1B,6420138,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
D01ZRI,T80975,D0FA6S,54576299,C1CC1C(=O)NC2=NC=CC(=C2)OC3=C(C=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F
D01ZRI,T80975,D0FD6D,11751922,CC(C)CN1C2=C(C=C(C=C2)NC3=NC=CC=N3)C4=C1C5=C(C6=CN(N=C6CC5)C)C7=C4CNC7=O
D01ZRI,T80975,D00DRL,44137946,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)NS(=O)(=O)N(C)CC5COCCO5)N=C2
D01ZRI,T80975,D0ZN1R,68245,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-]
D01ZRI,T80975,D00YPR,9811611,C1CCN(C1)CCCCNC(=O)NC2=C(C(=NS2)OCC3=C(C=C(C=C3F)Br)F)C(=O)N
D01ZRI,T80975,D0R6UV,11349170,COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3)CN4CCC(C(C4)O)N
D01ZRI,T80975,D0P6DJ,151194,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4
D01ZRI,T80975,D03AND,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
D01ZRI,T80975,D0D1GF,42642645,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
D01ZRI,T80975,D07NOI,9808844,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl
D01ZRI,T80975,D0Z6MT,16662431,CCN(CC)CCN1CCC2=C(C1=O)C(=C(N2)C=C3C4=C(C=CC(=C4)F)NC3=O)C
D01ZRI,T80975,D05PWX,52920501,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C
D01ZRI,T80975,D09VMI,9933475,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
D01ZRI,T80975,D0HS5V,11234052,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)O)C
D01ZRI,T80975,D02WVT,25031915,CNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
D01ZRI,T80975,D03JTG,44480399,CC1=C(C2=C(O1)C=C(C=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(=O)NC
D01ZRI,T80975,D0A1AQ,5329099,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
D01ZRI,T80975,D0Q9CY,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C
D01ZRI,T80975,D0W7JZ,9911830,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl
D01ZRI,T80975,D0R0FO,9823820,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl
D01ZRI,T80975,D0SZ6E,45139106,CS(=O)(=O)O.C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4
D01ZRI,T80975,D01PZD,5329098,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C
D01ZRI,T80975,D0R0MW,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
D01ZRI,T80975,D0W5HK,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
D01ZRI,T80975,D09GDD,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F
D01ZRI,T80975,D0F0ZY,11525740,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N.Cl
D01ZRI,T80975,D0G6QF,3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
D01ZRI,T80975,D0IQ6P,25102847,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F
D01ZRI,T80975,D06GBK,2048,CC1=CC2=NC=C(N=C2C=C1C)C3=CC=CC=C3
D0E6XR,T85943,D0VF6E,1401,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
D0E6XR,T85943,D0N8TQ,10401956,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC=C3
D0E6XR,T85943,D0X7IC,53340664,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=C5C=CNC5=NC=C4)C(F)(F)F
D0E6XR,T85943,D03YUW,672296,C1OC2=C(O1)C=C(C=C2)C=C[N+](=O)[O-]
D0E6XR,T85943,D03EHM,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N
D0E6XR,T85943,D0Y1SR,11844351,CC1=C(C(=CC=C1)C)OC(=O)N(C2=C(C=C(C=C2)OC)OC)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)C
D0E6XR,T85943,D0Q7TO,6419766,CC1=CC(=NN1)NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4
D0E6XR,T85943,D0C2GE,67161540,CCN1CCC(CC1)NC2=CC3=C(C=C2)NC(=O)C3=C(C4=CC=C(C=C4)Cl)C5=NC=CN5
D0E6XR,T85943,D08RZB,11153014,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)C)C
D0E6XR,T85943,D06CYG,44300143,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=C(C=C3)OP(=O)(O)O)NC(=O)C(CCC(=O)N)NC(=O)C4CCCN4C(=O)C(CCC(=O)O)N
D0E6XR,T85943,D00TVY,44300176,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C2CCCN2C(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=C(C=C3)C(F)(F)P(=O)(O)O)NC(=O)C(CCC(=O)N)NC(=O)C4CCCN4C(=O)C(CCC(=O)O)N
D0E6XR,T85943,D0T5OS,30819,C1=CC(=CC=C1CC(C(=O)O)N)OP(=O)(O)O
D0E6XR,T85943,D0V6UC,165339,C(C(C(=O)O)N)SO
D0E6XR,T85943,D0D1FK,5287465,CC1=CC(=C(C(=C1)C=O)OP(=O)(O)O)C=O
D0E6XR,T85943,D0L4NP,23644380,CC(=O)NC(CC1=CC(=C(C=C1)OP(=O)(O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D09NGN,447536,C1=CC=C(C=C1)C(C(=O)O)S(=O)(=O)O
D0E6XR,T85943,D03DEX,446795,C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)COP(=O)(O)OP(=O)(O)O)O)O
D0E6XR,T85943,D05GYO,5287515,CC(=O)NC(CC1=CC(=C(C=C1)OCC(=O)O)P(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D0AJ4T,5287463,C1=CC=C(C(=C1)C=O)OP(=O)(O)O
D0E6XR,T85943,D0R1PD,447527,CC(=O)NC(CC1=CC(=C(C=C1)P(=O)(O)O)P(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D01JJR,447522,CC(=O)NC(CC1=CC(=C(C=C1)C(C(=O)O)(C(=O)O)F)C(=O)OC)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D0U8UH,447532,C1=CC2=C(C(=C1)OP(=O)(O)O)N=C(C=C2)C#N
D0E6XR,T85943,D0M5RA,447537,C1=CC=C(C=C1)C(P(=O)(O)O)P(=O)(O)O
D0E6XR,T85943,D09WNM,5289215,C1=CC=C(C=C1)COP(=O)(O)OC2=CC=CC=C2C=O
D0E6XR,T85943,D02IYN,5287555,CC(=O)NC(=CC1=CC(=C(C=C1)CC(=O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D07HBR,5287461,C1CCC(CC1)COP(=O)(O)OC2=CC=CC=C2C=O
D0E6XR,T85943,D0N4FS,10444195,C1=CC=C2C(=C1)C=CC=C2C(O)P(=O)(O)O
D0E6XR,T85943,D03NCK,5287443,CC(=O)NC(CC1=CC(=C(C=C1)C(=O)O)C=O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D0S9LT,12793,C1=CC=C(C=C1)OP(=O)(O)O
D0E6XR,T85943,D02HOG,5287488,COC1=CC=CC(=C1OP(=O)(O)O)C=O
D0E6XR,T85943,D0U5KF,5287550,C1CC2=C(C(=CC=C2)OP(=O)(O)O)NC1
D0E6XR,T85943,D0TC1E,447523,CC(=O)NC(CC1=CC=C(C=C1)C(F)(F)P(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D05YQC,447534,CCC1=CC=C(C=C1)NC(=O)P(=O)(O)O
D0E6XR,T85943,D02TIO,447524,CC(=O)NC(CC1=CC(=C(C=C1)CC(=O)O)C(=O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D0U7BY,971,C(=O)(C(=O)O)O
D0E6XR,T85943,D0R7BX,75791,C1=CC=C(C=C1)C(C(=O)O)C(=O)O
D0E6XR,T85943,D0KS2T,23644350,CC(=O)NC(CC1=CC=C(C=C1)OP(=O)(O)O)C(=O)NC2CCCCN(C2=O)CC3=CC=C(C=C3)C4=CC=CC=C4
D0E6XR,T85943,D0R2AT,46937131,CC(C)C1=C(N=C(S1)C2CC3=CC=CC=C3CN2)C(=O)O
D0E6XR,T85943,D06QUQ,5311381,COC1=CC=CC(=C1)C2=CN(C3=NC=NC(=C23)N)C4=CC=C(C=C4)CCN5CCC(CC5)O
D0E6XR,T85943,D06WGX,9549184,CC(=O)N1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)N
D0E6XR,T85943,D0YZ7H,9797370,COC1=C(C=C2C(=C1)CC3=C2NN=C3NC4=CC(=CC=C4)F)OC
D0E6XR,T85943,D0Q2UZ,73109971,CC(C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC(C(C(=O)N1)NC(=O)C(CC2=CC=C(C=C2)O)N)(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4
D0E6XR,T85943,D09DVB,44312287,CC(C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC(C(C(=O)N1)NC(=O)C(CC2=CC=C(C=C2)O)N)(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4
D0E6XR,T85943,D0A2LX,44312363,CC1(C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSS1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC(=C(C=C3)O)I)NC(=O)C(CC4=CC=C(C=C4)O)N)C
D0E6XR,T85943,D07ERV,44312580,CC1(C(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSS1)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC(=C(C(=C3)I)O)I)NC(=O)C(CC4=CC=C(C=C4)O)N)C
D0E6XR,T85943,D0W7LW,44312308,CC(C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC(C(C(=O)N1)NC(=O)C(CC2=CC=C(C=C2)O)N)(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4
D0E6XR,T85943,D01IZN,44312289,CC(=O)NC1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC1(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC4=CC=CC=C4C=C3
D0E6XR,T85943,D02SRA,44312288,CC(=O)NC1C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC1(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC2=CC=CC=C2)CO)CC3=CC4=CC=CC=C4C=C3
D0E6XR,T85943,D0B4PI,44312309,CC(C1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(CSSC(C(C(=O)N1)NC(=O)C(CC2=CC=C(C=C2)O)N)(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4
D0E6XR,T85943,D0BS6R,9549183,CN1CCN(CC1)C2CCC(CC2)N3C4=NC=NC(=C4C(=N3)C5=CC(=C(C=C5)NC(=O)C6=CC7=CC=CC=C7N6C)OC)N
D0E6XR,T85943,D0H1OK,11562302,CC1=CC(=CC2=C1N=C(N=N2)NC3=CC=C(C=C3)OCCN4CCCC4)C5=C(C=CC=C5Cl)Cl
D0E6XR,T85943,D0S3FW,44422490,C1=CC=C(C=C1)C2=CN=C(C3=CN=CN32)NC4=CC=CC=C4
D0E6XR,T85943,D03OKV,9844320,CC1CN(CCN1)C2=NC3=C(C=C2)N=C(C4=CN=CN43)NC5=C(C=CC=C5Cl)C
D0E6XR,T85943,D07RQB,44419363,C1=CC=C2C=C(C=CC2=C1)C3=CC4=C(C=C3)N=C(N=N4)N
D0E6XR,T85943,D0P5ST,18455703,C1=CC(=CC(=C1)O)C2=CC3=C(C=C2)N=C(N=N3)N
D0E6XR,T85943,D03NPX,447077,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC
D0E6XR,T85943,D0D8ZN,1728080,CC1=C(C=C(C=C1)N2C(=O)C(=CC3=CC=C(O3)C4=CC(=C(C=C4)C)Cl)C(=O)N2)C
D0E6XR,T85943,D07LYJ,1075248,C1=CC=C(C=C1)COC2=CC=CC(=C2)C=C3C(=O)NN(C3=O)C4=CC(=C(C=C4)Cl)Cl
D0E6XR,T85943,D04QUI,2250919,C1OC2=C(O1)C=C(C(=C2)C=C3C(=O)NN(C3=O)C4=CC=C(C=C4)I)Br
D0E6XR,T85943,D0P2QG,1113003,CCN(CC)C1=CC(=C(C=C1)C=C2C(=O)NN(C2=O)C3=CC=C(C=C3)I)O
D0E6XR,T85943,D01GNF,10301426,C1=CC(=CC=C1C=C2C(=O)NN(C2=O)C3=CC=C(C=C3)I)I
D0E6XR,T85943,D03GQI,1049055,C1=CC=C(C=C1)C=C2C(=O)NN(C2=O)C3=CC=C(C=C3)I
D0E6XR,T85943,D0LP2M,3124537,C1=CC=C(C=C1)COC2=CC=CC=C2C=C3C(=O)NN(C3=O)C4=CC=CC=C4
D0E6XR,T85943,D01IDD,1036901,COC1=CC=C(C=C1)C(=O)NC2=NN=C(S2)CC3=CNC4=CC=CC=C43
D0E6XR,T85943,D0A5MG,1094114,COC1=C(C=CC(=C1)SC)C(=O)NC2=NN=C(S2)CCC3=CC=CC=C3
D0E6XR,T85943,D0J4RY,1103113,C1=CC=C(C=C1)CCC2=NN=C(S2)NC(=O)C3=C(C=C(C=C3)Cl)Cl
D0E6XR,T85943,D09QKH,1097674,C1=CC=C(C=C1)CCC2=NN=C(S2)NC(=O)C3=CC=CC=C3I
D0E6XR,T85943,D08WEV,821478,C1=CC=C(C=C1)CCC2=NN=C(S2)NC(=O)C3=CC=CC=C3
D0E6XR,T85943,D0OB0M,75023015,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CC2=CC=C(C=C2)NC(=O)CCC(=O)NC(C(=O)N1)CS)C(=O)O)CC3=CC=C(C=C3)O)CCCCN)CC4=CC=C(C=C4)O
D0E6XR,T85943,D0W6WU,44412126,CCC(C)C1C(=O)NC(C2=CC=C(C=C2)NC(=O)CCC(=O)NC(C(=O)N1)CS)C(=O)NC(CCCCN)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O
D0E6XR,T85943,D0MI2W,73039915,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CS)CC2=CC=C(C=C2)O)CC3=CC=C(C=C3)O)CCCCN)CC4=CC=C(C=C4)O
D0E6XR,T85943,D08YUQ,44412139,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)N=[N+]=[N-])C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0O8BX,73062009,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)C#N)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D04QEW,44412037,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)I)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0GN1A,44412130,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CC4=CC=CC=C4)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0U1BA,44412129,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC3=CC=C(C=C3)[N+](=O)[O-])C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D06MYD,44412138,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC(CC3=CC=C(C=C3)[N+](=O)[O-])C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D08AWZ,44412036,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)[N+](=O)[O-])C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0LK4J,73020489,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC3=CC=C(C=C3)[N+](=O)[O-])C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0A5IW,44412137,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)[N+](=O)[O-])C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D00JID,44412001,CCC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(CCCCN)C(=O)NC(CC2=CC=C(C=C2)Cl)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)O)NC(=O)C(CS)NC(=O)C
D0E6XR,T85943,D0P3JW,447700,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=CC(=C4)CO
D0E6XR,T85943,D0S1KJ,5328733,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)N5CCOCC5
D0E6XR,T85943,D0GW4Q,5330524,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)F
D0E6XR,T85943,D0Z7GH,5330525,CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
D0E6XR,T85943,D0OH3J,5330526,CCN(CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl)C(=O)C
D0E6XR,T85943,D0D5EW,5311104,CC1=C(C=CC(=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl)F
D0E6XR,T85943,D0CE3R,5312137,CN(C)S(=O)(=O)C1=CC2=C(C=C1)NC(=O)C2=CC3=CC4=C(N3)CCCC4
D0E6XR,T85943,D0GT8N,5154691,CC(C)(C)N1C2=NC=NC(=C2C(=N1)CC3=CC=CC4=CC=CC=C43)N
D0E6XR,T85943,D0D8OY,25210550,CC1=C(C=C(C=C1)C(=O)NC2=NC=CC(=C2)C(F)(F)F)C=CN3C=NC4=C(N=CN=C43)NC5CC5
D0E6XR,T85943,D0D3RL,44517649,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)C=CN4C=NC5=C(N=CN=C54)NC6CC6
D0E6XR,T85943,D0D9PD,11656591,CN1CCN(CC1)CCC#CC2=CC3=NC=C(C(=C3C=C2OC)NC4=CC(=C(C=C4Cl)Cl)OC)C#N
D0E6XR,T85943,D0BU6T,354471,C1=CC=C(C=C1)C2=CN(C3=NC=NC(=C23)N)C4=CC=CC=C4
D0E6XR,T85943,D0H3XF,135463744,C1=CC=C(C=C1)C2=CN(C3=C2C(=O)NC=N3)C4=CC=CC=C4
D0E6XR,T85943,D0M9QM,5327820,C1=CC=C(C=C1)C2=NN(C3=NC=NC(=C23)N)C4=CC=CC=C4
D0E6XR,T85943,D0OG1Q,2049536,C1=CC=C(C=C1)C2=CN(C3=C2C(=NC=N3)Cl)C4=CC=CC=C4
D0E6XR,T85943,D03XDN,4709,CCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
D0E6XR,T85943,D09WPN,445561,CC(=O)NC(CC1=CC(=C(C=C1)P(=O)(O)O)P(=O)(O)O)C(=O)NC2CCCCC3=CC(=C(C=C23)C(=O)N)OCC4CCCCC4
D0E6XR,T85943,D0RE4L,11545920,C1COCCN1C2=CC=C(C=C2)C3=CN=C(C=C3)CC(=O)NCC4=CC(=CC=C4)F
D0E6XR,T85943,D7M8LI,137455315,CCN1CC2=C(C=CC(=C2C#N)F)OC(CNC(=O)C3=C4N=C1C=CN4N=C3N)C
D0E6XR,T85943,D0M0XB,10302451,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl
D0E6XR,T85943,D0G2CG,25017411,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
D0E6XR,T85943,D0J1GR,10366136,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4
D0E6XR,T85943,D0MW0N,10074640,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5
D0E6XR,T85943,D07DIM,5311102,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC
D0E6XR,T85943,D0OB0F,5328940,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
D0E6XR,T85943,D03MNN,11341869,CN1CCN(CC1)CC2=CC(=CO2)C3=C(C=C4C(=C3)N=CC(=C4NC5=CC(=C(C=C5Cl)Cl)OC)C#N)OC
D0E6XR,T85943,D0H8KG,5311382,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
D0E6XR,T85943,D0VI7E,53372213,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)CCN(C4=O)C5=C(C=CC(=C5)NC(=O)C6=CC(=CC=C6)C(F)(F)F)Cl
D0E6XR,T85943,D0QD5Y,53354771,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CCC4=NC(=NC=C4C3=O)NC5=CC=C(C=C5)N6CCN(CC6)C
D0E6XR,T85943,D02VDD,76283824,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4C5CC5)Cl)OC)C#N)OC
